start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45433.404270833336,Last0614,First0614,CID0614,PERSON_0614,First0614,Last0614,Grade 4,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termalt termctu,termanz optionmodel","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termcyx",Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termdwn termadj termcqc termddb termbev logicthread termcwm termbxd termaqc termbwl. termabq effortframe termbev skillguide termadj termalg termasv termabn termcnq. termbot, termcjs termadj termbxd termcjf termblb, termdnf termcnb termbev termdea.",reasonchoice/effortapproach,Group 06,Unit 06,2024
45436.62158564815,Last0610,First0610,CID0610,PERSON_0610,First0610,Last0610,Grade 5,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,resultroute termdvr,termanz optionmodel","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,No preference,Structured / Process-driven / Logical,"termbec learnguide termdvx termagr effortapproach termahp termdvx methodmatch termdbn termclu termbev termcag termbqz termcxp termcto termagm termate termdxu termbhr termcva effortapproach termbks termeaa termbrc. termdxu termaaw termafg termdvx termdco termbog futurebridge, termbga termdxu effortframe termbev termduz termcnb, termbev termdnf termdxu termaud growthmatch termdvx termamy effortapproach termadj effortpath termebb. termbec termebn termdvx termbmx termaqc teamsystem termdvx learnoutcome termaok termcyk studyroute termbev termdbr, termbev termdvx termdhr termdco effortapproach termcyl contextgroup leaderprocess termdxu termbhr teamfield. termcmm, termbec termcdb termdvx termdfc termdab termcyx termalg termbgq termafj termaxw termbgc termbse termdhy termbev focuspoint studychoice termbed termdxu termalt termeaq.","termbec termaaa termckn termdgn contextfield termcfe termdxu termbog futurebridge termbev effortframe termbev termduz termcnb termdvx termamy effortapproach termadj termdta-termahf termebb. termdvk, termbui termcwf termdvx termdfc termcnb contextfield termbwv termbxf termdga, termazg termbev termdah, termbev termdyf termbev termbjp reasonroute termcyv effortapproach termcnh termdxi. termdki termcnb termafg termbrm termdxu logicthread termcmr effortapproach termbks termeaa termbev termcxp termbqt termagm termdvx insightprocess termadj impactdialog termdvx termdxu futuredialog termbev termaqc termbwl. insightsystem, termadp termcxs termbqz termbec termaaa mentorprocess termdvx termbnn contextfield termaqc teamsystem teamchoice termdvf termbqp effortapproach termahp termbev termbrx.",Group 05,Unit 08,2024
45436.648923611108,Last0615,First0615,CID0615,PERSON_0615,First0615,Last0615,Grade 1,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,effortframe / termduz,methodfield termagc","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termdxn termdxu termbhr contextgroup,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,termbec futureview optionpath termdvx termdwn termcqc termaqc termbhr termcwm termdox termcyv termddb. termbec termaaa mentorprocess termchh termdvx termdfn termcqc termczh termcbn termbev termaqc termdgj designfield termdvx termaqb termbqz termbrc.,"termbec termaaa termcty termdgn contextfield termcbn termbqz impactbridge methodmodel, termaqa termagc, termbev  termciy termbei. termbec futureview termdmn termdvx termdwn termcqc  termadj termddb termciy termaur termbev termdwn termcqc futurefield termdfo termacs, valuesummary termdvf termaqc termbtf termaks termdgw (termdtx) termbev termdgf termbnl (growthpoint) termakr termdki termacs insightpoint termcqj termdkl termcnb termdvx termdwc termbev termdhy termazy termbev termbhc termalg termbgh termbqv practicepath, termbzp termaqo termbes, termbev termaqa termagc termakf termbyz effortsignal termdvx reportinsight termdjk. contextfield effortapproach termcsh effortpoint,  termbec futureview termbot termdmn termdvx termdwn termadj termcqc termcbn termbqz impactbridge termciy methodmodel, termbei termbev termauc, termdvf termdta termdvf, termdvx termdwn termadj termcqc methodeffort termbve termbqz termbgc termcto termagm termdvx mentoranalysis effortapproach learnoutcome termbwv  termaqo termdpc termdvx methodsignal termdro termalq, termdyt, termbev termbbk leaderprocess termddb termaur.",Group 04,Unit 01,2024
45427.412511574075,Last0616,First0616,CID0616,PERSON_0616,First0616,Last0616,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termdks & learnsummary,termalt termctu,termdzz termajf / skillmodel","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Extrovert,Extrovert,Structured / Process-driven / Logical,termbec learnguide termdvx termagr termdpy termdvx skillguide termalg termchm termbev termdri termdvx termdco termdxu termcnb termbev termdhr termbgi termbxd reviewshare termchk.,,Group 04,Unit 03,2024
45436.912187499998,Last0617,First0617,CID0617,PERSON_0617,First0617,Last0617,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,effortframe / termduz,plansignal / changeapproach","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx termagr effortapproach termahp termdvx termauh termcag termbev termdfc termcyx termdvx detailthread practicenetwork termdxu termbhr termcyv termddb termbev termaqc termczh termcwa termctc.,termbecâ€™termdmy termbfx termblo termdvx termdwn studyfield termdvf termdta termdvf termdch termdxu termdea termbev termbla termdvx termcto termdmk.,Group 03,Unit 08,2024
45437.795023148145,Last0618,First0618,CID0618,PERSON_0618,First0618,Last0618,Grade 5,Mentor,No preference,"termbtk/termajf,plansignal/changeapproach,methodfield termagc","termalt termctu,termanz optionmodel,termdzz termajf/skillmodel","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Creative / Explorer / Experimenter,"mentorprocess leaderprocess termark termcfj termdvx termdnm changesummary termacu termaqc termaml termcwa termaum leadermatch termcyv termddb.  termaum leadermatch termaml termbhw, practicerecord termbev termafj practicenetwork termdxu reviewmatch termbwd.",,,,,,,,,,,Group 06,Unit 08,2024
45440.345034722224,Last0620,First0620,CID0620,PERSON_0620,First0620,Last0620,Grade 6,Mentor,No preference,"termbtk/termajf,effortframe/termduz,methodfield termagc","termdks & learnsummary,termalt termctu,termanz optionmodel","termdpc termdvx termagr termark termccm termavi,termcay effortapproach termadj effortpath futuredialog termccv,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx termcto termdzc termaxv termcjs termbev detailthread termaqc termddb termdjy.,termcpr,,,,,,,,,,Group 03,Unit 04,2024
45440.34679398148,Last0621,First0621,CID0621,PERSON_0621,First0621,Last0621,Grade 8,Mentor,No,"termczn termeas/reviewguide termaqk,effortframe/termduz,reviewmatch optionmodel/termbwl","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,termbui termchy termcqc termaqc termalt termctu termbev termank termaqo termdmk. termbvv termaly termaqc termaow termchc - termdhc resultmatch termdiz termdvc. termcjc optionpath termdvx termdch termdxu termbla termbev termcag termalg termdmk termdvx termcto termbkw termcjs termbev termate termcqj termbhr.,termdpa termaqx.,,,,,,,,,,Group 03,Unit 04,2024
45440.360034722224,Last0622,First0622,CID0622,PERSON_0622,First0622,Last0622,Grade 6,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termdwn methodeffort futurefield termdhp,termdco termbhr contextgroup,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,No preference,Creative / Explorer / Experimenter,"termbec logicmodel impactsystem contextfield termbvv termazy. termbec termbut termamd contextfield termcqj goalprofile termcvj termazu, termbev termbec termaul termcez termaly optionpath termcxd termdvx changeshare termdna termciv termbwd termcyv termddb. termbec futureview termdmn termdvx termdnm termbyz termchh.",,,,,,,,,,,Group 03,Unit 07,2024
45440.362604166665,Last0623,First0623,CID0623,PERSON_0623,First0623,Last0623,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termczn termeas / reviewguide termaqk,reviewmatch optionmodel / termbwl","termalt termctu,resultroute termdvr,termdzz termajf / skillmodel","termclr termdxu contextshare,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termagr effortapproach termahp termakr reviewshare termaly effortapproach reportgroup termaqo termbfz termdea planpath termavq planpath termabs futuredialog, termdiz termbyz futureview termagr effortapproach termdzc termdql termcdh studychoice termdxu termdfn resultroute.","reviewshare termaly termdxu termdpd termchd contextfield termbia, termbec termbut termcpr termbla, termbev termbec termaaa termcdj termbwd 3 impactprofile termcfp.",Group 03,Unit 06,2024
45440.396666666667,Last0347,First0347,CID0347,PERSON_0347,First0347,Last0347,Grade 7,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,plansignal/changeapproach","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termclr contextshare,termdco termcyx,termdco termbhr contextgroup",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,termdxu termdge termaly termdvx termcto termasv detailthread termcqj termbhr termbxd termddb. termbrg effortapproach termdbn planroute termdvx termbpf termcig termdvy termbev termbse skillmodel changeeffort termaqc termciv.,,,,,,,,,,,Group 04,Unit 11,2024
45440.445092592592,Last0624,First0624,CID0624,PERSON_0624,First0624,Last0624,Grade 6,Mentor,No preference,"termbtk/termajf,effortframe/termduz,reviewmatch optionmodel/termbwl","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termdco termcyx",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,"termdle leaderprocess termaqc termctu termaqo termazy.  termbec learnguide termdvx termdfl termdvx termdnm termbyz termchh, effortapproach termbrx leaderprocess 3 effortpoint contextfield reviewshare termccm teamchoice. termbec termbgc termdwc termchm termalg termalt termbte termctu, termbhr termaxs termbev termcuq, termbev termajf planpath termcig reasonmodel.",mentorprocess termchh termdvx reviewshare termcud teamchoice!,,,,,,,,,,Group 04,Unit 01,2024
45440.531921296293,Last0272,First0272,CID0272,PERSON_0272,First0272,Last0272,Grade 5,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,methodfield termagc","termalt termctu,termanz optionmodel,termdzz termajf/skillmodel","termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx,termdco termbhr contextgroup",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx termagr effortapproach termbrx termdvx termcto termbas termcko termbqz termafg termcht termbnw termbev effortapproach termbbd termbyn termbqz termbxe termbgc plannetwork termdhb termbio termdut termalg.  termbec futureview optionpath termdvx termcto effortapproach growthrecord termaok termaqc termais termbqz termaly termddb termbev termdpc termdvx detailthread termaqc termcqf termctn termbqz termbxb termccj termbbt termcmr termczh termbhr termcwm.  termdxu termcgk termaly termbqz termaqc termahp termaly termbkj termbev termcoo termaqc termdkk termaqo reviewshare teamsystem.  termdxu termcdb termaly termbqz termbxe termdai skillguide contextfield reviewshare termaki termcfj.,termcpr termbxp resultprofile.,,,,,,,,,,Group 05,Unit 08,2024
45440.516863425924,Last0146,First0146,CID0146,PERSON_0146,First0146,Last0146,Grade 7,Mentor,Yes,"termbtk/termajf,effortframe/termduz,reviewmatch optionmodel/termbwl","termanz optionmodel,termdzz termajf/skillmodel,termdge futureprofile","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termbec termbut termdzd termdht termbpc effortapproach termbrx leaderprocess termbgi termclf.  termchq termagz optionpath termdki termbec futureview designprocess termbut termbpc effortapproach termbrx termcyv termddb termdiz termbec termadw reasonshare termaly effortapproach termdhh leaderprocess reviewshare teamchoice.  termbec futureview termagr termczb termdvx termdwc.,,,,,,,,,,,Group 01,Unit 07,2024
45440.581053240741,Last0593,First0593,CID0593,PERSON_0593,First0593,Last0593,Grade 7,Mentor,Yes,"termbog/impactnetwork termdhg,termbtk/termajf,termako/termcqa","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr termark termccm termavi,termcay effortapproach termadj effortpath futuredialog termccv,termdco termbhr contextgroup",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,"termcjc optionpath termdvx termagr termark termccm termbrx termdvf termbec futureview optionpath termdvx termbut effortapproach termagf focusdialog contextfield termbsh termavq termaxw termcis termbls termded termcwa termdvf termagm termdvx termbmd contextfield termcqj termbhr termcyv termddb termbev contextfield termcqj termbob termalt termctu. reasonsignal termcde, termbev termbec learnguide termdvx termdpa termadj termayz, termdjl, termbev focussummary termazy planapproach termbja termaqc termdyd, termbtm contextfield termbia termbev termblj-termcyh termbqc termdvf learngroup termafg termcty termcld contextfield valueapproach. termdto termaqo termdxu termbvw termaaw termaly leaderprocess termdxu termahp termdvx termdeh termcqj termalt termctu termbev termbhr termbbi termdfw, termbev termaly termdzd mentorprocess termdvx termagm termdvf effortapproach termaau (termbui termdzd termdss studychoice termbqz termdxi termeae resultmatch, termcuf changeprocess!) termbec termaoa leaderprocess termbkw termdvx termcdq termbev termeaa termake termbuq termbev termdvx planwindow termaam termalg termdvy termbev reportoutcome.","termbec futureview termdtr termdvx termagr termbet termalg termavq contextfield termduw termaxw termaly termdgn contextfield termcjh termcmr termdfx, termcbb, termbio termbfh termbia termcbn (termajd, termcsc, termbyd termctu, termebf.)",,,,,,,,,,Group 04,Unit 06,2024
45440.582986111112,Last0593,First0593,CID0593,PERSON_0593,First0593,Last0593,Grade 7,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,methodfield termagc","termanz optionmodel,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Extrovert,Extrovert,Creative / Explorer / Experimenter,"contextfield termdxu 20+ termaph termalt termbhr, termbec termbut resultmatch termdvx termbut effortapproach termauq termbrx. termbec termaoa effortapproach termbrx termdvx growthwindow termagm termbyw termapf termcmr termbed termdxu termbkn termbrc termdvf termdta termdvf termdpc termdvx practicechoice supportgroup termcmr termaqc termdxr & termavp termbje contextfield termaqc termcrj. termbec termaoa termbkw termdvx termbya termdxu termbkn termciv termaqo termeas termalg termdnq termdvx termdxu termbhr, effortframe, termbev termalt termctu.  termcjc optionpath termdvx planwindow termcbx termalg effortapproach termbrx termaxw termaly termblo termdvx termbuy termdxu termbrx termcne termaqc teamchoice termaen, termbev termcmm termbec futureview optionpath termdvx planwindow termcbx termbrg effortapproach learnoutcome termbrx termbgi!","termcjc methodgroup termdzm effortapproach termbrx termaxw termaly contextmatch contextfield termccm termbio effortapproach termdab termavz/termavi termaqo termccm, termaxw termczg termaqc termdhh termdvx termdco termalv termdvu termbev effortmatch designprofile-termbgu termazy termcmr focuseffort termbzb termakr termbxe termadw reasonsignal termbvk teamview leadersummary termbev termaly termczn termdvx termcyk termcww.",Group 04,Unit 06,2024
